H-1	TOT
0.111701	22.7479
0.136864	22.3235
0.171253	21.9446
0.220371	21.6084
0.293678	21.3157
0.41105	21.0645
0.612785	20.8576
1.0076	20.6923
1.96022	20.5676
5.33729	20.4838
43.3445	20.4366
10372.7	19.1491
19716.6	18.1341
30226.7	17.1266
38355.2	16.4389
47658.6	15.72
57765.5	15.0198
67318.5	14.4249
81700.9	13.6234
97335.2	12.868
113126	12.199
130000	11.5707
145418	11.0732
163402	10.5453
183827	10.0201
204252	9.55722
224678	9.14601
246092	8.76163
267388	8.41877
292019	8.06353
322257	7.67657
354594	7.31633
402822	6.85533
446208	6.50393
493639	6.16975
557760	5.78944
608465	5.53056
663820	5.283
714883	5.08007
771312	4.88001
834340	4.68061
918107	4.44852
1.00E+06	4.24951
1.12E+06	4.00986
1.22E+06	3.8266
1.33E+06	3.65106
1.43E+06	3.50675
1.54E+06	3.36392
1.67E+06	3.22087
1.84E+06	3.05132
2.00E+06	2.90839
2.23E+06	2.73227
2.43E+06	2.59638
2.64E+06	2.47531
2.86E+06	2.35649
3.06E+06	2.258
3.29E+06	2.15863
3.55E+06	2.05745
3.88E+06	1.93913
4.20E+06	1.83821
4.63E+06	1.71844
5.07E+06	1.61197
5.48E+06	1.5241
5.88E+06	1.44508
6.29E+06	1.37359
6.69E+06	1.30855
7.10E+06	1.24923
7.61E+06	1.18169
8.11E+06	1.12066
8.62E+06	1.06522
9.13E+06	1.01464
9.63E+06	0.968302
1.00E+07	0.936877
1.01E+07	0.925695
1.03E+07	0.914357
1.04E+07	0.90286
1.05E+07	0.897253
1.06E+07	0.886387
1.08E+07	0.875369
1.10E+07	0.864195
1.10E+07	0.86058
1.12E+07	0.850015
1.13E+07	0.839301
1.15E+07	0.828436
1.15E+07	0.826541
1.17E+07	0.816264
1.18E+07	0.805841
1.20E+07	0.795272
1.20E+07	0.794868
1.22E+07	0.784865
1.23E+07	0.774721
1.25E+07	0.765325
1.27E+07	0.755585
1.29E+07	0.745707
1.30E+07	0.737709
1.32E+07	0.72822
1.34E+07	0.718597
1.35E+07	0.711841
1.37E+07	0.702592
1.39E+07	0.693214
1.40E+07	0.687562
1.42E+07	0.678807
1.44E+07	0.669929
1.46E+07	0.660925
1.48E+07	0.651794
1.50E+07	0.643236
1.52E+07	0.634889
1.54E+07	0.626424
1.56E+07	0.61784
1.59E+07	0.609134
1.60E+07	0.603793
1.62E+07	0.595822
1.65E+07	0.58774
1.67E+07	0.579543
1.69E+07	0.57123
1.70E+07	0.568484
1.72E+07	0.560862
1.75E+07	0.553133
1.77E+07	0.545294
1.80E+07	0.537345
1.80E+07	0.536705
1.83E+07	0.529405
1.85E+07	0.522002
1.88E+07	0.514495
1.90E+07	0.50796
1.93E+07	0.500959
1.95E+07	0.493858
1.98E+07	0.486658
2.00E+07	0.481841
END
O-16 TOT
1.000000E-05	5.415550E+01
1.103040E-05	5.157520E+01
1.216690E-05	4.911890E+01
1.342060E-05	4.678070E+01
1.480340E-05	4.455510E+01
1.632860E-05	4.243650E+01
1.801110E-05	4.042000E+01
1.986690E-05	3.850080E+01
2.191390E-05	3.667410E+01
2.417190E-05	3.493550E+01
2.666250E-05	3.328100E+01
2.940970E-05	3.170660E+01
3.244000E-05	3.020830E+01
3.578250E-05	2.878270E+01
3.946940E-05	2.742630E+01
4.353620E-05	2.613590E+01
4.802210E-05	2.490830E+01
5.297010E-05	2.374050E+01
5.842800E-05	2.262990E+01
6.444820E-05	2.157360E+01
7.108880E-05	2.056920E+01
7.841360E-05	1.961430E+01
8.649310E-05	1.870640E+01
9.540510E-05	1.784360E+01
1.052350E-04	1.702360E+01
1.160780E-04	1.624450E+01
1.280390E-04	1.550840E+01
1.289420E-04	1.545270E+01
1.412320E-04	1.480850E+01
1.432240E-04	1.470400E+01
1.557840E-04	1.414330E+01
1.590960E-04	1.399540E+01
1.718350E-04	1.351130E+01
1.767180E-04	1.332580E+01
1.895400E-04	1.291110E+01
1.963020E-04	1.269240E+01
2.090700E-04	1.234120E+01
2.180440E-04	1.209430E+01
2.306120E-04	1.180030E+01
2.422080E-04	1.152910E+01
2.543740E-04	1.128730E+01
2.690350E-04	1.099580E+01
2.805840E-04	1.080090E+01
2.988500E-04	1.049250E+01
3.094940E-04	1.033990E+01
3.319510E-04	1.001810E+01
3.413830E-04	9.903420E+00
3.687370E-04	9.570860E+00
3.765580E-04	9.490260E+00
4.095790E-04	9.149950E+00
4.153580E-04	9.099500E+00
4.549690E-04	8.753720E+00
4.581550E-04	8.730180E+00
5.053620E-04	8.381420E+00
5.574330E-04	8.056150E+00
5.613660E-04	8.031590E+00
6.148690E-04	7.749290E+00
6.235440E-04	7.703520E+00
6.782230E-04	7.461500E+00
6.974950E-04	7.376190E+00
7.481050E-04	7.189580E+00
7.802170E-04	7.071170E+00
8.251880E-04	6.933230E+00
8.727500E-04	6.787350E+00
9.102130E-04	6.691920E+00
9.762570E-04	6.523690E+00
1.004000E-03	6.465110E+00
1.092040E-03	6.279180E+00
1.107450E-03	6.252420E+00
1.221550E-03	6.054220E+00
1.230170E-03	6.039250E+00
1.347420E-03	5.873090E+00
1.385710E-03	5.818830E+00
1.486250E-03	5.702840E+00
1.560990E-03	5.616640E+00
1.639390E-03	5.543660E+00
1.770750E-03	5.421400E+00
1.808310E-03	5.393440E+00
1.994630E-03	5.254770E+00
2.008710E-03	5.244290E+00
2.200160E-03	5.131420E+00
2.294600E-03	5.075740E+00
2.426850E-03	5.014570E+00
2.621310E-03	4.924630E+00
2.676910E-03	4.904650E+00
2.952730E-03	4.805570E+00
3.015510E-03	4.783020E+00
3.256970E-03	4.716760E+00
3.493290E-03	4.651930E+00
3.592560E-03	4.631480E+00
3.962720E-03	4.555220E+00
4.075330E-03	4.532020E+00
4.371030E-03	4.487070E+00
4.787870E-03	4.423710E+00
4.821410E-03	4.420030E+00
5.318190E-03	4.365630E+00
5.704080E-03	4.323370E+00
5.866160E-03	4.310970E+00
6.470590E-03	4.264730E+00
6.891820E-03	4.232510E+00
7.137300E-03	4.219780E+00
7.872710E-03	4.181650E+00
8.443950E-03	4.152040E+00
8.683890E-03	4.143910E+00
9.578650E-03	4.113610E+00
1.056560E-02	4.080190E+00
1.165430E-02	4.057270E+00
1.285510E-02	4.032000E+00
1.359600E-02	4.016410E+00
1.417960E-02	4.009250E+00
1.564060E-02	3.991310E+00
1.725220E-02	3.971530E+00
1.811970E-02	3.960890E+00
1.902980E-02	3.954870E+00
2.099060E-02	3.941900E+00
2.315340E-02	3.927600E+00
2.524190E-02	3.913800E+00
2.530000E-02	3.913520E+00
2.790680E-02	3.905200E+00
3.078230E-02	3.896020E+00
3.395400E-02	3.885900E+00
3.745250E-02	3.874730E+00
4.131150E-02	3.869640E+00
4.556810E-02	3.864010E+00
5.026330E-02	3.857810E+00
5.544230E-02	3.850970E+00
6.115490E-02	3.843430E+00
6.745610E-02	3.840760E+00
7.440660E-02	3.837810E+00
8.207320E-02	3.834550E+00
9.052970E-02	3.830970E+00
9.985770E-02	3.827010E+00
1.101470E-01	3.822650E+00
1.166610E-01	3.819890E+00
1.214960E-01	3.819480E+00
1.340140E-01	3.818420E+00
1.478230E-01	3.817250E+00
1.630540E-01	3.815960E+00
1.798550E-01	3.814540E+00
1.983860E-01	3.812970E+00
2.188270E-01	3.811240E+00
2.413750E-01	3.809330E+00
2.662450E-01	3.807230E+00
2.936780E-01	3.804910E+00
3.067210E-01	3.803810E+00
3.239380E-01	3.803720E+00
3.573160E-01	3.803570E+00
3.941320E-01	3.803390E+00
4.347430E-01	3.803200E+00
4.795370E-01	3.802990E+00
5.289470E-01	3.802760E+00
5.875640E-01	3.802490E+00
6.481050E-01	3.802200E+00
7.148840E-01	3.801890E+00
7.885430E-01	3.801550E+00
8.697920E-01	3.801170E+00
9.594130E-01	3.800750E+00
1.058270E+00	3.800290E+00
1.167310E+00	3.799780E+00
1.287580E+00	3.799220E+00
1.430200E+00	3.798560E+00
1.577570E+00	3.797870E+00
1.740110E+00	3.797110E+00
1.932950E+00	3.796220E+00
2.120200E+00	3.795340E+00
2.147050E+00	3.795340E+00
2.384980E+00	3.795340E+00
2.630720E+00	3.795340E+00
2.942720E+00	3.795340E+00
3.245930E+00	3.795340E+00
3.605460E+00	3.795340E+00
4.005010E+00	3.795340E+00
4.448620E+00	3.795330E+00
4.906990E+00	3.795330E+00
5.374940E+00	3.795330E+00
6.012400E+00	3.795330E+00
6.631900E+00	3.795330E+00
7.418440E+00	3.795320E+00
8.240130E+00	3.795320E+00
9.217400E+00	3.795320E+00
1.009640E+01	3.795320E+00
1.121470E+01	3.795310E+00
1.245750E+01	3.795310E+00
1.374110E+01	3.795310E+00
1.515690E+01	3.795310E+00
1.683580E+01	3.795300E+00
1.883250E+01	3.795300E+00
2.019900E+01	3.795290E+00
2.259450E+01	3.795290E+00
2.527420E+01	3.795280E+00
2.887280E+01	3.795280E+00
3.252330E+01	3.795270E+00
3.715410E+01	3.795260E+00
4.126940E+01	3.795250E+00
4.584280E+01	3.795240E+00
5.021210E+01	3.795230E+00
5.656340E+01	3.795220E+00
6.552540E+01	3.795200E+00
7.537940E+01	3.795180E+00
8.980840E+01	3.795150E+00
1.004600E+02	3.795120E+00
1.265820E+02	3.795070E+00
1.508120E+02	3.795020E+00
2.975180E+02	3.794710E+00
3.549220E+02	3.794590E+00
4.082970E+02	3.794480E+00
5.073330E+02	3.794280E+00
6.172670E+02	3.794050E+00
7.405750E+02	3.793790E+00
9.331450E+02	3.793390E+00
1.217730E+03	3.792800E+00
1.420620E+03	3.792380E+00
1.740650E+03	3.791710E+00
2.132660E+03	3.790890E+00
2.463250E+03	3.790210E+00
2.873660E+03	3.789350E+00
3.480280E+03	3.788090E+00
4.146270E+03	3.786700E+00
4.796630E+03	3.785350E+00
5.142080E+03	3.784630E+00
1.007050E+04	3.774360E+00
1.510580E+04	3.763880E+00
3.524690E+04	3.721930E+00
5.577590E+04	3.679170E+00
7.659460E+04	3.635810E+00
9.907780E+04	3.588980E+00
1.028140E+05	3.581190E+00
1.322940E+05	3.529690E+00
1.620190E+05	3.477750E+00
1.716100E+05	3.461000E+00
2.014110E+05	3.421030E+00
2.085850E+05	3.411410E+00
2.450550E+05	3.379440E+00
2.500000E+05	3.377850E+00
2.600000E+05	3.374640E+00
2.800000E+05	3.385100E+00
2.819750E+05	3.386140E+00
3.000000E+05	3.415260E+00
3.200000E+05	3.489340E+00
3.400000E+05	3.642860E+00
3.600000E+05	3.965390E+00
3.700000E+05	4.335290E+00
3.800000E+05	4.705210E+00
3.900000E+05	5.438190E+00
3.950000E+05	5.976580E+00
4.000000E+05	6.686020E+00
4.050000E+05	7.626050E+00
4.100000E+05	8.867000E+00
4.150000E+05	1.046710E+01
4.200000E+05	1.240480E+01
4.250000E+05	1.444600E+01
4.299650E+05	1.602450E+01
4.300000E+05	1.603550E+01
4.340000E+05	1.652110E+01
4.350000E+05	1.648830E+01
4.351250E+05	1.648420E+01
4.400000E+05	1.563920E+01
4.450000E+05	1.391450E+01
4.500000E+05	1.198010E+01
4.550000E+05	1.023800E+01
4.596880E+05	8.905440E+00
4.600000E+05	8.816610E+00
4.616220E+05	8.455490E+00
4.650000E+05	7.703720E+00
4.699730E+05	6.847620E+00
4.700000E+05	6.842900E+00
4.700260E+05	6.839450E+00
4.712430E+05	6.676970E+00
4.750000E+05	6.175590E+00
4.799740E+05	5.656640E+00
4.800000E+05	5.653890E+00
4.800260E+05	5.652260E+00
4.800530E+05	5.650620E+00
4.900000E+05	5.035860E+00
5.000000E+05	4.417820E+00
5.200000E+05	3.831320E+00
5.400000E+05	3.503630E+00
5.500000E+05	3.400270E+00
5.600000E+05	3.296910E+00
5.800000E+05	3.154160E+00
6.000000E+05	3.048640E+00
6.243740E+05	2.952030E+00
6.445150E+05	2.887840E+00
6.500000E+05	2.873690E+00
6.693110E+05	2.823890E+00
7.000000E+05	2.760600E+00
7.300470E+05	2.716070E+00
7.500000E+05	2.696040E+00
7.600000E+05	2.686010E+00
7.800000E+05	2.677500E+00
8.000000E+05	2.680780E+00
8.170090E+05	2.697450E+00
8.200000E+05	2.700380E+00
8.350000E+05	2.731200E+00
8.450000E+05	2.761150E+00
8.500000E+05	2.778420E+00
8.600000E+05	2.824410E+00
8.700000E+05	2.885100E+00
8.800000E+05	2.964830E+00
8.900000E+05	3.069560E+00
9.000000E+05	3.207410E+00
9.100000E+05	3.389580E+00
9.200000E+05	3.631380E+00
9.300000E+05	3.953130E+00
9.400000E+05	4.380220E+00
9.500000E+05	4.939410E+00
9.600000E+05	5.646080E+00
9.800000E+05	7.308950E+00
9.900000E+05	7.933800E+00
1.000000E+06	8.125870E+00
1.010000E+06	7.833830E+00
1.020000E+06	7.214420E+00
1.030000E+06	6.484000E+00
1.040000E+06	5.789840E+00
1.050000E+06	5.193350E+00
1.060000E+06	4.703830E+00
1.070000E+06	4.309150E+00
1.080000E+06	3.991850E+00
1.090000E+06	3.735540E+00
1.100000E+06	3.526770E+00
1.110000E+06	3.355070E+00
1.120000E+06	3.212480E+00
1.130000E+06	3.093010E+00
1.140000E+06	2.992150E+00
1.150000E+06	2.906570E+00
1.160000E+06	2.833810E+00
1.170000E+06	2.772120E+00
1.180000E+06	2.720370E+00
1.190000E+06	2.678020E+00
1.200000E+06	2.645120E+00
1.210000E+06	2.622510E+00
1.220000E+06	2.612140E+00
1.230000E+06	2.617650E+00
1.230000E+06	2.617650E+00
1.240000E+06	2.645630E+00
1.250000E+06	2.708070E+00
1.255000E+06	2.758610E+00
1.260000E+06	2.827600E+00
1.265000E+06	2.921290E+00
1.270000E+06	3.048670E+00
1.275000E+06	3.222520E+00
1.280000E+06	3.460840E+00
1.285000E+06	3.787780E+00
1.290000E+06	4.231760E+00
1.295000E+06	4.813990E+00
1.299690E+06	5.469490E+00
1.300000E+06	5.513180E+00
1.301250E+06	5.687980E+00
1.305000E+06	6.212370E+00
1.307000E+06	6.438120E+00
1.309000E+06	6.605720E+00
1.309880E+06	6.647610E+00
1.309960E+06	6.651310E+00
1.309980E+06	6.652240E+00
1.310040E+06	6.655020E+00
1.310120E+06	6.658730E+00
1.311000E+06	6.700610E+00
1.313000E+06	6.714680E+00
1.315000E+06	6.648400E+00
1.317000E+06	6.510400E+00
1.319000E+06	6.315270E+00
1.320000E+06	6.197750E+00
1.321000E+06	6.080230E+00
1.327500E+06	5.236760E+00
1.330000E+06	4.918100E+00
1.335000E+06	4.378520E+00
1.340000E+06	3.950940E+00
1.345000E+06	3.619400E+00
1.350000E+06	3.362630E+00
1.360000E+06	3.002630E+00
1.370000E+06	2.769860E+00
1.380000E+06	2.610260E+00
1.390000E+06	2.494840E+00
1.400000E+06	2.407450E+00
1.410000E+06	2.338670E+00
1.420000E+06	2.282740E+00
1.430000E+06	2.235980E+00
1.440000E+06	2.195970E+00
1.450160E+06	2.162490E+00
1.460000E+06	2.130060E+00
1.480000E+06	2.076750E+00
1.510000E+06	2.011340E+00
1.540000E+06	1.958380E+00
1.550000E+06	1.940720E+00
1.565000E+06	1.919420E+00
1.580000E+06	1.898120E+00
1.590000E+06	1.883920E+00
1.600000E+06	1.875180E+00
1.610000E+06	1.866450E+00
1.613000E+06	1.863820E+00
1.616000E+06	1.862890E+00
1.620000E+06	1.866270E+00
1.625000E+06	1.870490E+00
1.627500E+06	1.876670E+00
1.628000E+06	1.877910E+00
1.630000E+06	1.888230E+00
1.631880E+06	1.897920E+00
1.632000E+06	1.898560E+00
1.634000E+06	1.916440E+00
1.636000E+06	1.943280E+00
1.638000E+06	1.985030E+00
1.639920E+06	2.050550E+00
1.640000E+06	2.053210E+00
1.640120E+06	2.059600E+00
1.641000E+06	2.104260E+00
1.641940E+06	2.169450E+00
1.642000E+06	2.173800E+00
1.642120E+06	2.185960E+00
1.643000E+06	2.271110E+00
1.643910E+06	2.399020E+00
1.644000E+06	2.412240E+00
1.644090E+06	2.431880E+00
1.644750E+06	2.569330E+00
1.645000E+06	2.626000E+00
1.645750E+06	2.875780E+00
1.645880E+06	2.920240E+00
1.645940E+06	2.942470E+00
1.646000E+06	2.964700E+00
1.646060E+06	2.994760E+00
1.646190E+06	3.054870E+00
1.646380E+06	3.145030E+00
1.646500E+06	3.210870E+00
1.646880E+06	3.449740E+00
1.647000E+06	3.536750E+00
1.647310E+06	3.800710E+00
1.647500E+06	3.971310E+00
1.647750E+06	4.252820E+00
1.647880E+06	4.399840E+00
1.647940E+06	4.473350E+00
1.647950E+06	4.494490E+00
1.648000E+06	4.557860E+00
1.648050E+06	4.621270E+00
1.648060E+06	4.642390E+00
1.648120E+06	4.738980E+00
1.648440E+06	5.221930E+00
1.648560E+06	5.441950E+00
1.648880E+06	6.056430E+00
1.649000E+06	6.311680E+00
1.649500E+06	7.433810E+00
1.649880E+06	8.198670E+00
1.649940E+06	8.326140E+00
1.649950E+06	8.352140E+00
1.650000E+06	8.430100E+00
1.650030E+06	8.466580E+00
1.650090E+06	8.539520E+00
1.650120E+06	8.575980E+00
1.650380E+06	8.796070E+00
1.650440E+06	8.851090E+00
1.650500E+06	8.873200E+00
1.650590E+06	8.845500E+00
1.650940E+06	8.583690E+00
1.651030E+06	8.465530E+00
1.651190E+06	8.177940E+00
1.651500E+06	7.555450E+00
1.651940E+06	6.574480E+00
1.652000E+06	6.434380E+00
1.652000E+06	6.434370E+00
1.652120E+06	6.180450E+00
1.652380E+06	5.672650E+00
1.652500E+06	5.432910E+00
1.652690E+06	5.123130E+00
1.652940E+06	4.729500E+00
1.653060E+06	4.555530E+00
1.653380E+06	4.178790E+00
1.653500E+06	4.037560E+00
1.653690E+06	3.861170E+00
1.653880E+06	3.695300E+00
1.653940E+06	3.640010E+00
1.653950E+06	3.628400E+00
1.654000E+06	3.593610E+00
1.654050E+06	3.558800E+00
1.654060E+06	3.547200E+00
1.654120E+06	3.510240E+00
1.654940E+06	3.029740E+00
1.655060E+06	2.970870E+00
1.655750E+06	2.727580E+00
1.655910E+06	2.675060E+00
1.655970E+06	2.654050E+00
1.656000E+06	2.643550E+00
1.656030E+06	2.636470E+00
1.656120E+06	2.615240E+00
1.656750E+06	2.473690E+00
1.657000E+06	2.420470E+00
1.657910E+06	2.286150E+00
1.658000E+06	2.272260E+00
1.658090E+06	2.262600E+00
1.659000E+06	2.169200E+00
1.659940E+06	2.099410E+00
1.660000E+06	2.094760E+00
1.660040E+06	2.092590E+00
1.660230E+06	2.081740E+00
1.661000E+06	2.039230E+00
1.662000E+06	1.996670E+00
1.663000E+06	1.963280E+00
1.664000E+06	1.936600E+00
1.666000E+06	1.896790E+00
1.668000E+06	1.868730E+00
1.669920E+06	1.850020E+00
1.670050E+06	1.848800E+00
1.670090E+06	1.848340E+00
1.671000E+06	1.839520E+00
1.675000E+06	1.813860E+00
1.679940E+06	1.793730E+00
1.680080E+06	1.793160E+00
1.681000E+06	1.789400E+00
1.681910E+06	1.787330E+00
1.682000E+06	1.787110E+00
1.682120E+06	1.786830E+00
1.683880E+06	1.782830E+00
1.683940E+06	1.782690E+00
1.684000E+06	1.782550E+00
1.684060E+06	1.782410E+00
1.684190E+06	1.782130E+00
1.685880E+06	1.778320E+00
1.685940E+06	1.778180E+00
1.685980E+06	1.778080E+00
1.686000E+06	1.778040E+00
1.686030E+06	1.778090E+00
1.686060E+06	1.778130E+00
1.686120E+06	1.778230E+00
1.686840E+06	1.779320E+00
1.686890E+06	1.779390E+00
1.686920E+06	1.779440E+00
1.686950E+06	1.779490E+00
1.686980E+06	1.779530E+00
1.687000E+06	1.779570E+00
1.687000E+06	1.779570E+00
1.687020E+06	1.779880E+00
1.687050E+06	1.780190E+00
1.687080E+06	1.780610E+00
1.687120E+06	1.781230E+00
1.687310E+06	1.783750E+00
1.687780E+06	1.790040E+00
1.687830E+06	1.790670E+00
1.687860E+06	1.791090E+00
1.687880E+06	1.791310E+00
1.687890E+06	1.791530E+00
1.687910E+06	1.791760E+00
1.687910E+06	1.791760E+00
1.687920E+06	1.792790E+00
1.687930E+06	1.793830E+00
1.687940E+06	1.794870E+00
1.687950E+06	1.795920E+00
1.687960E+06	1.796980E+00
1.687980E+06	1.798050E+00
1.687990E+06	1.799120E+00
1.688000E+06	1.800210E+00
1.688010E+06	1.802890E+00
1.688020E+06	1.805580E+00
1.688040E+06	1.808280E+00
1.688050E+06	1.810990E+00
1.688060E+06	1.813720E+00
1.688080E+06	1.817810E+00
1.688090E+06	1.820550E+00
1.688100E+06	1.822370E+00
1.688130E+06	1.831520E+00
1.688190E+06	1.848000E+00
1.688600E+06	1.968990E+00
1.688640E+06	1.980030E+00
1.688660E+06	1.987420E+00
1.688680E+06	1.993020E+00
1.688700E+06	1.998680E+00
1.688710E+06	2.002510E+00
1.688720E+06	2.006410E+00
1.688740E+06	2.010380E+00
1.688750E+06	2.013430E+00
1.688760E+06	2.016540E+00
1.688770E+06	2.019730E+00
1.688780E+06	2.023000E+00
1.688780E+06	2.026390E+00
1.688790E+06	2.029900E+00
1.688800E+06	2.032310E+00
1.688810E+06	2.034800E+00
1.688810E+06	2.037370E+00
1.688810E+06	2.037370E+00
1.688820E+06	2.040350E+00
1.688820E+06	2.043420E+00
1.688830E+06	2.046610E+00
1.688840E+06	2.049900E+00
1.688840E+06	2.053320E+00
1.688850E+06	2.056880E+00
1.688860E+06	2.060590E+00
1.688860E+06	2.064470E+00
1.688870E+06	2.068530E+00
1.688880E+06	2.072790E+00
1.688880E+06	2.077280E+00
1.688890E+06	2.081990E+00
1.688890E+06	2.084480E+00
1.688890E+06	2.087640E+00
1.688900E+06	2.094230E+00
1.688910E+06	2.101140E+00
1.688910E+06	2.108340E+00
1.688920E+06	2.115880E+00
1.688920E+06	2.123750E+00
1.688930E+06	2.132000E+00
1.688940E+06	2.140590E+00
1.688940E+06	2.140600E+00
1.688940E+06	2.151850E+00
1.688950E+06	2.163460E+00
1.688960E+06	2.175480E+00
1.688970E+06	2.194190E+00
1.688970E+06	2.200660E+00
1.688980E+06	2.216300E+00
1.688980E+06	2.240460E+00
1.688990E+06	2.261090E+00
1.689000E+06	2.275540E+00
1.689010E+06	2.316610E+00
1.689020E+06	2.371210E+00
1.689030E+06	2.389130E+00
1.689040E+06	2.421060E+00
1.689050E+06	2.460110E+00
1.689050E+06	2.472750E+00
1.689060E+06	2.502590E+00
1.689060E+06	2.543080E+00
1.689070E+06	2.546480E+00
1.689080E+06	2.595170E+00
1.689080E+06	2.620190E+00
1.689080E+06	2.645970E+00
1.689090E+06	2.699080E+00
1.689100E+06	2.705900E+00
1.689100E+06	2.758370E+00
1.689110E+06	2.778100E+00
1.689110E+06	2.801200E+00
1.689120E+06	2.842460E+00
1.689120E+06	2.909020E+00
1.689120E+06	2.909030E+00
1.689130E+06	2.986060E+00
1.689140E+06	3.031040E+00
1.689140E+06	3.066650E+00
1.689150E+06	3.153820E+00
1.689160E+06	3.170910E+00
1.689160E+06	3.251170E+00
1.689170E+06	3.330310E+00
1.689180E+06	3.391040E+00
1.689180E+06	3.511290E+00
1.689190E+06	3.545190E+00
1.689200E+06	3.713470E+00
1.689220E+06	4.012740E+00
1.689220E+06	4.043040E+00
1.689230E+06	4.243770E+00
1.689240E+06	4.394800E+00
1.689250E+06	4.546500E+00
1.689260E+06	4.698820E+00
1.689260E+06	4.739560E+00
1.689270E+06	4.842000E+00
1.689280E+06	4.935390E+00
1.689280E+06	4.963270E+00
1.689280E+06	5.019960E+00
1.689290E+06	5.100930E+00
1.689300E+06	5.157750E+00
1.689300E+06	5.177770E+00
1.689300E+06	5.244750E+00
1.689300E+06	5.264900E+00
1.689310E+06	5.302200E+00
1.689320E+06	5.350300E+00
1.689320E+06	5.354120E+00
1.689320E+06	5.392180E+00
1.689320E+06	5.411300E+00
1.689330E+06	5.422020E+00
1.689330E+06	5.443660E+00
1.689340E+06	5.445810E+00
1.689340E+06	5.449590E+00
1.689340E+06	5.452660E+00
1.689350E+06	5.448610E+00
1.689350E+06	5.435330E+00
1.689360E+06	5.431410E+00
1.689360E+06	5.409920E+00
1.689360E+06	5.382530E+00
1.689370E+06	5.377760E+00
1.689370E+06	5.330760E+00
1.689380E+06	5.307390E+00
1.689380E+06	5.276210E+00
1.689380E+06	5.214100E+00
1.689380E+06	5.207980E+00
1.689390E+06	5.137160E+00
1.689400E+06	5.058720E+00
1.689400E+06	5.019670E+00
1.689400E+06	4.948960E+00
1.689410E+06	4.843130E+00
1.689420E+06	4.793990E+00
1.689420E+06	4.731330E+00
1.689430E+06	4.613840E+00
1.689430E+06	4.543770E+00
1.689430E+06	4.494490E+00
1.689440E+06	4.331000E+00
1.689450E+06	4.167620E+00
1.689460E+06	4.004390E+00
1.689470E+06	3.846950E+00
1.689470E+06	3.841650E+00
1.689480E+06	3.688890E+00
1.689480E+06	3.602550E+00
1.689490E+06	3.471300E+00
1.689500E+06	3.377910E+00
1.689510E+06	3.272550E+00
1.689520E+06	3.176110E+00
1.689520E+06	3.094710E+00
1.689530E+06	2.998880E+00
1.689540E+06	2.890400E+00
1.689540E+06	2.845870E+00
1.689560E+06	2.715920E+00
1.689570E+06	2.652170E+00
1.689580E+06	2.606780E+00
1.689590E+06	2.516220E+00
1.689610E+06	2.435980E+00
1.689610E+06	2.435950E+00
1.689620E+06	2.362480E+00
1.689640E+06	2.305040E+00
1.689660E+06	2.259700E+00
1.689690E+06	2.212360E+00
1.689720E+06	2.157860E+00
1.689800E+06	2.070230E+00
1.689830E+06	2.036690E+00
1.689880E+06	1.986430E+00
1.689900E+06	1.963000E+00
1.689910E+06	1.957160E+00
1.689920E+06	1.939660E+00
1.689940E+06	1.926540E+00
1.689950E+06	1.916370E+00
1.689950E+06	1.914130E+00
1.689970E+06	1.904130E+00
1.689980E+06	1.894160E+00
1.689990E+06	1.887520E+00
1.690000E+06	1.880890E+00
1.690000E+06	1.879150E+00
1.690020E+06	1.873970E+00
1.690030E+06	1.868800E+00
1.690040E+06	1.863640E+00
1.690050E+06	1.860210E+00
1.690050E+06	1.859320E+00
1.690060E+06	1.856670E+00
1.690070E+06	1.854020E+00
1.690090E+06	1.851380E+00
1.690090E+06	1.849630E+00
1.690100E+06	1.849090E+00
1.690120E+06	1.848040E+00
1.690130E+06	1.846990E+00
1.690160E+06	1.845430E+00
1.690190E+06	1.843350E+00
1.690250E+06	1.839210E+00
1.690310E+06	1.836560E+00
1.690840E+06	1.814050E+00
1.690890E+06	1.812070E+00
1.690920E+06	1.810750E+00
1.690950E+06	1.809760E+00
1.690970E+06	1.808770E+00
1.690990E+06	1.807790E+00
1.691020E+06	1.806810E+00
1.691040E+06	1.805830E+00
1.691060E+06	1.804860E+00
1.691090E+06	1.803880E+00
1.691120E+06	1.802260E+00
1.691190E+06	1.799680E+00
1.691880E+06	1.771250E+00
1.691940E+06	1.768660E+00
1.691980E+06	1.766730E+00
1.692000E+06	1.766080E+00
1.692020E+06	1.766030E+00
1.692060E+06	1.765870E+00
1.692110E+06	1.765710E+00
1.692250E+06	1.765240E+00
1.693880E+06	1.759790E+00
1.693940E+06	1.759580E+00
1.694000E+06	1.759370E+00
1.694050E+06	1.759210E+00
1.694120E+06	1.758950E+00
1.695940E+06	1.752940E+00
1.696000E+06	1.752730E+00
1.696120E+06	1.752530E+00
1.697750E+06	1.749960E+00
1.698000E+06	1.749560E+00
1.699000E+06	1.747980E+00
1.700000E+06	1.746400E+00
